[Header]
TITLE,MPMS AC Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1582137952.400000 2/19/2020, 7:45:52 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.53,  Build 056

INFO, NAME, Co(NCS)2(4-mox)2-cryst
INFO, WEIGHT, 1.300
INFO, AREA, 393.35
INFO, LENGTH, 1.000
INFO, SHAPE, 1
INFO, COMMENT, holder=58.19mg,wosk=0.43mg
INFO, SEQUENCE FILE: acf-01-1500-many-blocks.seq

STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y2,7,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,m' and m"
FIELDGROUP,m' and m",1,2,3,4,14,15,5,6,7,8,13,26,27,28
FIELDGROUP,Amplitude and Phase,1,2,3,4,14,15,9,10,11,12,13,26,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),m' (emu),m' Scan Std Dev,m" (emu),m" Scan Std Dev,Amplitude (emu),Amplitude Scan Std Dev,Phase (deg),Phase Scan Std Dev,Regression Fit,Drive Amplitude (Oe),Wave Frequency (Hz),Steps per Cycle,Blocks to Average,Scans per Measurement,Clock Frequency,Amplifier Gain,AC Filter,Two Point Measurement,Scan Length,Settling Time (sec),Delta Temp (K),Rot Position (Oe),Error,% Clipped,,
1582137952.400,,4.000000e+002,3.999629e+000,2.472604e-004,0.000000e+000,1.059246e-006,0.000000e+000,2.472626e-004,0.000000e+000,2.454496e-001,0.000000e+000,9.999851e-001,3.000000e+000,1.000030e-001,7324,1,1,2,0,3,1,4.000000e+000,5,7.891655e-005,0.000000e+000,0,0.000000e+000,,
1582138349.460,,4.000000e+002,3.999629e+000,2.465236e-004,0.000000e+000,1.650829e-006,0.000000e+000,2.465291e-004,0.000000e+000,3.836717e-001,0.000000e+000,9.999937e-001,3.000000e+000,1.427445e-001,5131,1,1,2,0,3,1,4.000000e+000,5,7.891655e-005,0.000000e+000,0,0.000000e+000,,
1582138628.810,,4.000000e+002,3.999433e+000,2.468259e-004,0.000000e+000,2.296211e-006,0.000000e+000,2.468366e-004,0.000000e+000,5.330048e-001,0.000000e+000,9.999902e-001,3.000000e+000,2.037335e-001,3595,1,1,2,0,3,1,4.000000e+000,5,1.571178e-004,0.000000e+000,0,0.000000e+000,,
1582138848.460,,4.000000e+002,3.999120e+000,2.466230e-004,0.000000e+000,2.936944e-006,0.000000e+000,2.466405e-004,0.000000e+000,6.822825e-001,0.000000e+000,9.999972e-001,3.000000e+000,2.908745e-001,2518,1,1,2,0,3,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582139025.920,,4.000000e+002,3.998885e+000,2.459681e-004,0.000000e+000,3.966473e-006,0.000000e+000,2.460001e-004,0.000000e+000,9.238696e-001,0.000000e+000,9.999952e-001,3.000000e+000,4.152052e-001,1764,1,1,2,0,3,1,4.000000e+000,5,1.561642e-004,0.000000e+000,0,0.000000e+000,,
1582139139.290,,4.000000e+002,3.998572e+000,2.453529e-004,0.000000e+000,5.255255e-006,0.000000e+000,2.454092e-004,0.000000e+000,1.227040e+000,0.000000e+000,9.999940e-001,3.000000e+000,5.925744e-001,1236,1,1,2,0,3,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582139272.920,,4.000000e+002,3.998806e+000,2.443203e-004,0.000000e+000,6.635116e-006,0.000000e+000,2.444104e-004,0.000000e+000,1.555625e+000,0.000000e+000,9.999917e-001,3.000000e+000,8.457527e-001,866,1,1,2,0,3,1,4.000000e+000,5,1.568794e-004,0.000000e+000,0,0.000000e+000,,
1582139373.540,,4.000000e+002,3.998415e+000,2.431129e-004,0.000000e+000,8.404452e-006,0.000000e+000,2.432581e-004,0.000000e+000,1.979936e+000,0.000000e+000,9.999927e-001,3.000000e+000,1.206626e+000,607,2,1,2,0,3,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582139515.530,,4.000000e+002,3.998651e+000,2.408791e-004,0.000000e+000,1.024243e-005,0.000000e+000,2.410968e-004,0.000000e+000,2.434810e+000,0.000000e+000,9.999890e-001,3.000000e+000,1.723092e+000,6801,2,1,3,0,2,1,4.000000e+000,5,3.130436e-004,0.000000e+000,0,0.000000e+000,,
1582139633.730,,4.000000e+002,3.998455e+000,2.378397e-004,0.000000e+000,1.155941e-005,0.000000e+000,2.381204e-004,0.000000e+000,2.782483e+000,0.000000e+000,9.999917e-001,3.000000e+000,2.459855e+000,4764,2,1,3,0,2,1,4.000000e+000,5,2.350807e-004,0.000000e+000,0,0.000000e+000,,
1582139746.710,,4.000000e+002,3.998142e+000,2.343038e-004,0.000000e+000,1.246100e-005,0.000000e+000,2.346349e-004,0.000000e+000,3.044299e+000,0.000000e+000,9.999943e-001,3.000000e+000,3.510710e+000,3338,2,1,3,0,2,1,4.000000e+000,5,2.350807e-004,0.000000e+000,0,0.000000e+000,,
1582139856.830,,4.000000e+002,3.998063e+000,2.306010e-004,0.000000e+000,1.265970e-005,0.000000e+000,2.309482e-004,0.000000e+000,3.142311e+000,0.000000e+000,9.999949e-001,3.000000e+000,5.012297e+000,2338,2,1,3,0,2,1,4.000000e+000,5,7.796288e-005,0.000000e+000,0,0.000000e+000,,
1582139963.500,,4.000000e+002,3.998298e+000,2.269683e-004,0.000000e+000,1.214665e-005,0.000000e+000,2.272931e-004,0.000000e+000,3.063374e+000,0.000000e+000,9.999843e-001,3.000000e+000,7.154304e+000,1638,2,1,3,0,2,1,4.000000e+000,5,7.796288e-005,0.000000e+000,0,0.000000e+000,,
1582140058.630,,4.000000e+002,3.998455e+000,2.236085e-004,0.000000e+000,1.126654e-005,0.000000e+000,2.238922e-004,0.000000e+000,2.884416e+000,0.000000e+000,9.999874e-001,3.000000e+000,1.020797e+001,1148,2,1,3,0,2,1,4.000000e+000,5,2.350807e-004,0.000000e+000,0,0.000000e+000,,
1582140150.960,,4.000000e+002,3.998181e+000,2.207271e-004,0.000000e+000,9.852221e-006,0.000000e+000,2.209469e-004,0.000000e+000,2.555718e+000,0.000000e+000,9.999890e-001,3.000000e+000,1.457556e+001,804,2,1,3,0,2,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582140237.080,,4.000000e+002,3.998102e+000,2.184224e-004,0.000000e+000,8.102458e-006,0.000000e+000,2.185727e-004,0.000000e+000,2.124433e+000,0.000000e+000,9.999871e-001,3.000000e+000,2.081483e+001,563,4,1,3,0,2,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582140360.390,,4.000000e+002,3.998103e+000,2.162480e-004,0.000000e+000,7.053819e-006,0.000000e+000,2.163630e-004,0.000000e+000,1.868276e+000,0.000000e+000,9.994613e-001,3.000000e+000,2.969591e+001,6314,4,1,4,0,1,1,4.000000e+000,5,1.571178e-004,0.000000e+000,0,0.000000e+000,,
1582140453.870,,4.000000e+002,3.998142e+000,2.154999e-004,0.000000e+000,5.718896e-006,0.000000e+000,2.155758e-004,0.000000e+000,1.520148e+000,0.000000e+000,9.993724e-001,3.000000e+000,4.238246e+001,4424,4,1,4,0,1,1,4.000000e+000,5,2.350807e-004,0.000000e+000,0,0.000000e+000,,
1582140541.970,,4.000000e+002,3.998180e+000,2.146598e-004,0.000000e+000,4.327550e-006,0.000000e+000,2.147034e-004,0.000000e+000,1.154929e+000,0.000000e+000,9.994955e-001,3.000000e+000,6.048387e+001,3100,8,1,4,0,1,1,4.000000e+000,5,1.571178e-004,0.000000e+000,0,0.000000e+000,,
1582140628.480,,4.000000e+002,3.998103e+000,2.137536e-004,0.000000e+000,3.420470e-006,0.000000e+000,2.137809e-004,0.000000e+000,9.167649e-001,0.000000e+000,9.995979e-001,3.000000e+000,8.632597e+001,2172,8,1,4,0,1,1,4.000000e+000,5,1.571178e-004,0.000000e+000,0,0.000000e+000,,
1582140744.150,,4.000000e+002,3.997947e+000,2.134886e-004,0.000000e+000,2.410265e-006,0.000000e+000,2.135023e-004,0.000000e+000,6.468360e-001,0.000000e+000,9.992712e-001,3.000000e+000,1.231932e+002,1522,10,1,4,0,0,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582140859.610,,4.000000e+002,3.997985e+000,2.133096e-004,0.000000e+000,1.854732e-006,0.000000e+000,2.133177e-004,0.000000e+000,4.981754e-001,0.000000e+000,9.990622e-001,3.000000e+000,1.758912e+002,1066,20,1,4,0,0,1,4.000000e+000,5,7.700920e-005,0.000000e+000,0,0.000000e+000,,
1582140964.240,,4.000000e+002,3.998063e+000,2.126648e-004,0.000000e+000,1.396402e-006,0.000000e+000,2.126694e-004,0.000000e+000,3.762108e-001,0.000000e+000,9.983022e-001,3.000000e+000,2.513405e+002,746,20,1,4,0,0,1,4.000000e+000,5,7.796288e-005,0.000000e+000,0,0.000000e+000,,
1582141090.680,,4.000000e+002,3.998494e+000,2.125277e-004,0.000000e+000,8.910239e-007,0.000000e+000,2.125295e-004,0.000000e+000,2.402116e-001,0.000000e+000,9.967488e-001,3.000000e+000,3.578244e+002,524,20,1,4,0,0,1,4.000000e+000,5,3.130436e-004,0.000000e+000,0,0.000000e+000,,
1582141241.010,,4.000000e+002,3.998650e+000,2.123383e-004,2.682540e-008,2.440077e-007,2.281904e-008,2.123385e-004,2.680482e-008,6.584118e-002,6.165623e-003,9.930582e-001,3.000000e+000,5.122951e+002,366,40,2,4,0,0,1,4.000000e+000,5,1.016855e-003,0.000000e+000,0,0.000000e+000,,
1582141413.640,,4.000000e+002,3.998533e+000,2.122047e-004,3.714603e-008,-3.751711e-007,4.194667e-007,2.122051e-004,3.788798e-008,-1.012878e-001,1.132476e-001,9.836097e-001,3.000000e+000,7.324219e+002,256,64,2,4,0,0,1,4.000000e+000,5,7.829666e-004,0.000000e+000,0,0.000000e+000,,
1582141636.250,,4.000000e+002,3.998905e+000,2.119395e-004,1.633293e-007,-1.324145e-006,5.722945e-007,2.119436e-004,1.669008e-007,-3.579712e-001,1.544207e-001,9.589459e-001,3.000000e+000,1.041667e+003,180,64,2,4,0,0,1,4.000000e+000,5,7.040501e-004,0.000000e+000,0,0.000000e+000,,
1582141901.760,,4.000000e+002,3.999511e+000,2.136553e-004,2.932067e-007,-1.342953e-006,2.174659e-006,2.136595e-004,2.796309e-007,-3.601379e-001,5.836481e-001,9.116713e-001,3.000000e+000,1.488095e+003,126,64,2,4,0,0,1,4.000000e+000,5,3.921986e-004,0.000000e+000,0,0.000000e+000,,
1582142834.560,,4.000000e+002,3.899529e+000,2.631603e-004,0.000000e+000,1.395051e-006,0.000000e+000,2.631640e-004,0.000000e+000,3.037305e-001,0.000000e+000,9.999878e-001,3.000000e+000,1.000030e-001,7324,1,1,2,0,3,1,4.000000e+000,5,7.295609e-005,0.000000e+000,0,0.000000e+000,,
1582143155.770,,4.000000e+002,3.899566e+000,2.629118e-004,0.000000e+000,1.732899e-006,0.000000e+000,2.629175e-004,0.000000e+000,3.776413e-001,0.000000e+000,9.999959e-001,3.000000e+000,1.427445e-001,5131,1,1,2,0,3,1,4.000000e+000,5,2.930164e-004,0.000000e+000,0,0.000000e+000,,
1582143435.230,,4.000000e+002,3.899163e+000,2.629277e-004,0.000000e+000,2.307685e-006,0.000000e+000,2.629378e-004,0.000000e+000,5.028654e-001,0.000000e+000,9.999865e-001,3.000000e+000,2.037335e-001,3595,1,1,2,0,3,1,4.000000e+000,5,7.295609e-005,0.000000e+000,0,0.000000e+000,,
1582143680.750,,4.000000e+002,3.898469e+000,2.624785e-004,0.000000e+000,3.094789e-006,0.000000e+000,2.624968e-004,0.000000e+000,6.755225e-001,0.000000e+000,9.999983e-001,3.000000e+000,2.908745e-001,2518,1,1,2,0,3,1,4.000000e+000,5,2.918243e-004,0.000000e+000,0,0.000000e+000,,
1582143849.640,,4.000000e+002,3.898140e+000,2.618701e-004,0.000000e+000,4.205799e-006,0.000000e+000,2.619039e-004,0.000000e+000,9.201272e-001,0.000000e+000,9.999912e-001,3.000000e+000,4.152052e-001,1764,1,1,2,0,3,1,4.000000e+000,5,7.295609e-005,0.000000e+000,0,0.000000e+000,,
1582144002.880,,4.000000e+002,3.898250e+000,2.612020e-004,0.000000e+000,5.403885e-006,0.000000e+000,2.612579e-004,0.000000e+000,1.185196e+000,0.000000e+000,9.999922e-001,3.000000e+000,5.925744e-001,1236,1,1,2,0,3,1,4.000000e+000,5,1.461506e-004,0.000000e+000,0,0.000000e+000,,
1582144135.360,,4.000000e+002,3.898213e+000,2.601801e-004,0.000000e+000,7.052370e-006,0.000000e+000,2.602756e-004,0.000000e+000,1.552664e+000,0.000000e+000,9.999903e-001,3.000000e+000,8.457527e-001,866,1,1,2,0,3,1,4.000000e+000,5,7.319450e-005,0.000000e+000,0,0.000000e+000,,
1582144248.900,,4.000000e+002,3.897885e+000,2.585343e-004,0.000000e+000,8.987936e-006,0.000000e+000,2.586905e-004,0.000000e+000,1.991084e+000,0.000000e+000,9.999927e-001,3.000000e+000,1.206626e+000,607,2,1,2,0,3,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582144416.530,,4.000000e+002,3.897483e+000,2.560827e-004,0.000000e+000,1.097480e-005,0.000000e+000,2.563178e-004,0.000000e+000,2.453993e+000,0.000000e+000,9.999920e-001,3.000000e+000,1.723092e+000,6801,2,1,3,0,2,1,4.000000e+000,5,2.191067e-004,0.000000e+000,0,0.000000e+000,,
1582144532.090,,4.000000e+002,3.897702e+000,2.527084e-004,0.000000e+000,1.245209e-005,0.000000e+000,2.530150e-004,0.000000e+000,2.820941e+000,0.000000e+000,9.999913e-001,3.000000e+000,2.459855e+000,4764,2,1,3,0,2,1,4.000000e+000,5,7.200241e-005,0.000000e+000,0,0.000000e+000,,
1582144641.830,,4.000000e+002,3.897848e+000,2.490183e-004,0.000000e+000,1.342739e-005,0.000000e+000,2.493800e-004,0.000000e+000,3.086474e+000,0.000000e+000,9.999987e-001,3.000000e+000,3.510710e+000,3338,2,1,3,0,2,1,4.000000e+000,5,2.200603e-004,0.000000e+000,0,0.000000e+000,,
1582144776.560,,4.000000e+002,3.897629e+000,2.449208e-004,0.000000e+000,1.365726e-005,0.000000e+000,2.453013e-004,0.000000e+000,3.191619e+000,0.000000e+000,9.999875e-001,3.000000e+000,5.012297e+000,2338,2,1,3,0,2,1,4.000000e+000,5,7.295609e-005,0.000000e+000,0,0.000000e+000,,
1582144880.210,,4.000000e+002,3.897958e+000,2.412377e-004,0.000000e+000,1.315380e-005,0.000000e+000,2.415961e-004,0.000000e+000,3.121036e+000,0.000000e+000,9.999862e-001,3.000000e+000,7.154304e+000,1638,2,1,3,0,2,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582144979.130,,4.000000e+002,3.897775e+000,2.375605e-004,0.000000e+000,1.217916e-005,0.000000e+000,2.378725e-004,0.000000e+000,2.934849e+000,0.000000e+000,9.999879e-001,3.000000e+000,1.020797e+001,1148,2,1,3,0,2,1,4.000000e+000,5,7.390976e-005,0.000000e+000,0,0.000000e+000,,
1582145075.190,,4.000000e+002,3.897702e+000,2.344422e-004,0.000000e+000,1.081031e-005,0.000000e+000,2.346913e-004,0.000000e+000,2.640083e+000,0.000000e+000,9.999930e-001,3.000000e+000,1.457556e+001,804,2,1,3,0,2,1,4.000000e+000,5,7.200241e-005,0.000000e+000,0,0.000000e+000,,
1582145182.740,,4.000000e+002,3.897738e+000,2.318521e-004,0.000000e+000,8.899628e-006,0.000000e+000,2.320228e-004,0.000000e+000,2.198216e+000,0.000000e+000,9.999914e-001,3.000000e+000,2.081483e+001,563,4,1,3,0,2,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582145296.210,,4.000000e+002,3.897849e+000,2.298590e-004,0.000000e+000,7.792561e-006,0.000000e+000,2.299911e-004,0.000000e+000,1.941668e+000,0.000000e+000,9.995307e-001,3.000000e+000,2.969591e+001,6314,4,1,4,0,1,1,4.000000e+000,5,7.319450e-005,0.000000e+000,0,0.000000e+000,,
1582145386.070,,4.000000e+002,3.898031e+000,2.285739e-004,0.000000e+000,6.338976e-006,0.000000e+000,2.286618e-004,0.000000e+000,1.588560e+000,0.000000e+000,9.994435e-001,3.000000e+000,4.238246e+001,4424,4,1,4,0,1,1,4.000000e+000,5,2.918243e-004,0.000000e+000,0,0.000000e+000,,
1582145475.110,,4.000000e+002,3.897922e+000,2.275739e-004,0.000000e+000,5.008462e-006,0.000000e+000,2.276290e-004,0.000000e+000,1.260766e+000,0.000000e+000,9.995449e-001,3.000000e+000,6.048387e+001,3100,8,1,4,0,1,1,4.000000e+000,5,7.295609e-005,0.000000e+000,0,0.000000e+000,,
1582145561.390,,4.000000e+002,3.897885e+000,2.266776e-004,0.000000e+000,3.930812e-006,0.000000e+000,2.267117e-004,0.000000e+000,9.934654e-001,0.000000e+000,9.996392e-001,3.000000e+000,8.632597e+001,2172,8,1,4,0,1,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582145679.370,,4.000000e+002,3.897738e+000,2.262719e-004,0.000000e+000,3.162636e-006,0.000000e+000,2.262940e-004,0.000000e+000,8.007795e-001,0.000000e+000,9.993685e-001,3.000000e+000,1.231932e+002,1522,10,1,4,0,0,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582145782.360,,4.000000e+002,3.897922e+000,2.257883e-004,0.000000e+000,2.378778e-006,0.000000e+000,2.258008e-004,0.000000e+000,6.036137e-001,0.000000e+000,9.990783e-001,3.000000e+000,1.758912e+002,1066,20,1,4,0,0,1,4.000000e+000,5,7.295609e-005,0.000000e+000,0,0.000000e+000,,
1582145886.500,,4.000000e+002,3.897922e+000,2.250952e-004,0.000000e+000,1.788157e-006,0.000000e+000,2.251023e-004,0.000000e+000,4.551482e-001,0.000000e+000,9.983428e-001,3.000000e+000,2.513405e+002,746,20,1,4,0,0,1,4.000000e+000,5,7.295609e-005,0.000000e+000,0,0.000000e+000,,
1582146015.520,,4.000000e+002,3.897885e+000,2.250175e-004,0.000000e+000,1.448613e-006,0.000000e+000,2.250222e-004,0.000000e+000,3.688525e-001,0.000000e+000,9.970304e-001,3.000000e+000,3.578244e+002,524,20,1,4,0,0,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582146149.920,,4.000000e+002,3.898177e+000,2.247234e-004,6.523707e-008,6.951325e-007,1.124960e-009,2.247245e-004,6.523707e-008,1.772314e-001,2.353691e-004,9.939928e-001,3.000000e+000,5.122951e+002,366,40,2,4,0,0,1,4.000000e+000,5,2.920628e-004,0.000000e+000,0,0.000000e+000,,
1582146301.300,,4.000000e+002,3.898213e+000,2.244898e-004,8.711309e-008,-1.408888e-007,9.426313e-009,2.244899e-004,8.711309e-008,-3.594971e-002,2.416869e-003,9.865403e-001,3.000000e+000,7.324219e+002,256,64,2,4,0,0,1,4.000000e+000,5,6.568432e-004,0.000000e+000,0,0.000000e+000,,
1582146503.150,,4.000000e+002,3.898414e+000,2.242737e-004,5.709787e-008,-2.109710e-006,6.229019e-007,2.242837e-004,6.295576e-008,-5.389709e-001,1.589954e-001,9.625153e-001,3.000000e+000,1.041667e+003,180,64,2,4,0,0,1,4.000000e+000,5,4.379749e-004,0.000000e+000,0,0.000000e+000,,
1582146748.720,,4.000000e+002,3.898835e+000,2.258332e-004,1.746481e-007,-2.420649e-007,2.997494e-007,2.258333e-004,1.743291e-007,-6.140137e-002,7.610982e-002,9.175706e-001,3.000000e+000,1.488095e+003,126,64,2,4,0,0,1,4.000000e+000,5,2.920628e-004,0.000000e+000,0,0.000000e+000,,
1582147683.660,,4.000000e+002,3.799116e+000,2.802753e-004,0.000000e+000,1.188659e-006,0.000000e+000,2.802778e-004,0.000000e+000,2.429922e-001,0.000000e+000,9.999887e-001,3.000000e+000,1.000030e-001,7324,1,1,2,0,3,1,4.000000e+000,5,6.890297e-005,0.000000e+000,0,0.000000e+000,,
1582147967.130,,4.000000e+002,3.798673e+000,2.805529e-004,0.000000e+000,1.703958e-006,0.000000e+000,2.805581e-004,0.000000e+000,3.479858e-001,0.000000e+000,9.999908e-001,3.000000e+000,1.427445e-001,5131,1,1,2,0,3,1,4.000000e+000,5,1.370907e-004,0.000000e+000,0,0.000000e+000,,
1582148310.140,,4.000000e+002,3.798366e+000,2.798652e-004,0.000000e+000,2.338851e-006,0.000000e+000,2.798749e-004,0.000000e+000,4.788134e-001,0.000000e+000,9.999916e-001,3.000000e+000,2.037335e-001,3595,1,1,2,0,3,1,4.000000e+000,5,6.794930e-005,0.000000e+000,0,0.000000e+000,,
1582149351.970,,4.000000e+002,3.802390e+000,2.794135e-004,0.000000e+000,1.359289e-006,0.000000e+000,2.794168e-004,0.000000e+000,2.787300e-001,0.000000e+000,9.999909e-001,3.000000e+000,1.000030e-001,7324,1,1,2,0,3,1,4.000000e+000,5,3.755808e-003,0.000000e+000,0,0.000000e+000,,
1582149687.340,,4.000000e+002,3.802969e+000,2.792215e-004,0.000000e+000,1.926185e-006,0.000000e+000,2.792281e-004,0.000000e+000,3.952436e-001,0.000000e+000,9.999913e-001,3.000000e+000,1.427445e-001,5131,1,1,2,0,3,1,4.000000e+000,5,4.100800e-004,0.000000e+000,0,0.000000e+000,,
1582150010.630,,4.000000e+002,3.799457e+000,2.797153e-004,0.000000e+000,2.397784e-006,0.000000e+000,2.797256e-004,0.000000e+000,4.911406e-001,0.000000e+000,9.999889e-001,3.000000e+000,2.037335e-001,3595,1,1,2,0,3,1,4.000000e+000,5,4.770756e-004,0.000000e+000,0,0.000000e+000,,
1582150226.930,,4.000000e+002,3.797822e+000,2.792825e-004,0.000000e+000,3.158622e-006,0.000000e+000,2.793004e-004,0.000000e+000,6.479747e-001,0.000000e+000,1.000000e+000,3.000000e+000,2.908745e-001,2518,1,1,2,0,3,1,4.000000e+000,5,2.040863e-004,0.000000e+000,0,0.000000e+000,,
1582150412.360,,4.000000e+002,3.798877e+000,2.786134e-004,0.000000e+000,4.409137e-006,0.000000e+000,2.786483e-004,0.000000e+000,9.066464e-001,0.000000e+000,9.999498e-001,3.000000e+000,4.152052e-001,1764,1,1,2,0,3,1,4.000000e+000,5,1.358986e-004,0.000000e+000,0,0.000000e+000,,
1582150555.440,,4.000000e+002,3.800990e+000,2.779412e-004,0.000000e+000,6.016423e-006,0.000000e+000,2.780063e-004,0.000000e+000,1.240053e+000,0.000000e+000,9.999841e-001,3.000000e+000,5.925744e-001,1236,1,1,2,0,3,1,4.000000e+000,5,1.361370e-004,0.000000e+000,0,0.000000e+000,,
1582150687.430,,4.000000e+002,3.799592e+000,2.768411e-004,0.000000e+000,7.302642e-006,0.000000e+000,2.769374e-004,0.000000e+000,1.511024e+000,0.000000e+000,9.999906e-001,3.000000e+000,8.457527e-001,866,1,1,2,0,3,1,4.000000e+000,5,3.409386e-004,0.000000e+000,0,0.000000e+000,,
1582150796.290,,4.000000e+002,3.797686e+000,2.756250e-004,0.000000e+000,9.261022e-006,0.000000e+000,2.757805e-004,0.000000e+000,1.924419e+000,0.000000e+000,9.999923e-001,3.000000e+000,1.206626e+000,607,2,1,2,0,3,1,4.000000e+000,5,2.038479e-004,0.000000e+000,0,0.000000e+000,,
1582150937.230,,4.000000e+002,3.799524e+000,2.720820e-004,0.000000e+000,1.128993e-005,0.000000e+000,2.723161e-004,0.000000e+000,2.376103e+000,0.000000e+000,9.999872e-001,3.000000e+000,1.723092e+000,6801,2,1,3,0,2,1,4.000000e+000,5,2.040863e-004,0.000000e+000,0,0.000000e+000,,
1582151054.770,,4.000000e+002,3.798571e+000,2.693827e-004,0.000000e+000,1.291123e-005,0.000000e+000,2.696919e-004,0.000000e+000,2.744028e+000,0.000000e+000,9.999890e-001,3.000000e+000,2.459855e+000,4764,2,1,3,0,2,1,4.000000e+000,5,2.048016e-004,0.000000e+000,0,0.000000e+000,,
1582151178.300,,4.000000e+002,3.799184e+000,2.655094e-004,0.000000e+000,1.398644e-005,0.000000e+000,2.658775e-004,0.000000e+000,3.015426e+000,0.000000e+000,9.999942e-001,3.000000e+000,3.510710e+000,3338,2,1,3,0,2,1,4.000000e+000,5,6.794930e-005,0.000000e+000,0,0.000000e+000,,
1582151306.770,,4.000000e+002,3.798877e+000,2.613947e-004,0.000000e+000,1.432377e-005,0.000000e+000,2.617869e-004,0.000000e+000,3.136526e+000,0.000000e+000,9.999852e-001,3.000000e+000,5.012297e+000,2338,2,1,3,0,2,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582151410.250,,4.000000e+002,3.799013e+000,2.574992e-004,0.000000e+000,1.401302e-005,0.000000e+000,2.578802e-004,0.000000e+000,3.114944e+000,0.000000e+000,9.999854e-001,3.000000e+000,7.154304e+000,1638,2,1,3,0,2,1,4.000000e+000,5,0.000000e+000,0.000000e+000,0,0.000000e+000,,
1582151512.570,,4.000000e+002,3.799490e+000,2.532279e-004,0.000000e+000,1.312671e-005,0.000000e+000,2.535679e-004,0.000000e+000,2.967416e+000,0.000000e+000,9.999924e-001,3.000000e+000,1.020797e+001,1148,2,1,3,0,2,1,4.000000e+000,5,4.091263e-004,0.000000e+000,0,0.000000e+000,,
1582151627.750,,4.000000e+002,3.799252e+000,2.499442e-004,0.000000e+000,1.178600e-005,0.000000e+000,2.502219e-004,0.000000e+000,2.699755e+000,0.000000e+000,9.999921e-001,3.000000e+000,1.457556e+001,804,2,1,3,0,2,1,4.000000e+000,5,6.794930e-005,0.000000e+000,0,0.000000e+000,,
1582151720.030,,4.000000e+002,3.799626e+000,2.472005e-004,0.000000e+000,9.795241e-006,0.000000e+000,2.473944e-004,0.000000e+000,2.269140e+000,0.000000e+000,9.999928e-001,3.000000e+000,2.081483e+001,563,4,1,3,0,2,1,4.000000e+000,5,1.370907e-004,0.000000e+000,0,0.000000e+000,,
1582151846.790,,4.000000e+002,3.799252e+000,2.446554e-004,0.000000e+000,8.641779e-006,0.000000e+000,2.448080e-004,0.000000e+000,2.022975e+000,0.000000e+000,9.995796e-001,3.000000e+000,2.969591e+001,6314,4,1,4,0,1,1,4.000000e+000,5,6.794930e-005,0.000000e+000,0,0.000000e+000,,
1582151945.330,,4.000000e+002,3.799661e+000,2.430438e-004,0.000000e+000,7.090664e-006,0.000000e+000,2.431472e-004,0.000000e+000,1.671098e+000,0.000000e+000,9.994777e-001,3.000000e+000,4.238246e+001,4424,4,1,4,0,1,1,4.000000e+000,5,6.890297e-005,0.000000e+000,0,0.000000e+000,,
1582152035.350,,4.000000e+002,3.799729e+000,2.418923e-004,0.000000e+000,5.447228e-006,0.000000e+000,2.419536e-004,0.000000e+000,1.290039e+000,0.000000e+000,9.995766e-001,3.000000e+000,6.048387e+001,3100,8,1,4,0,1,1,4.000000e+000,5,6.794930e-005,0.000000e+000,0,0.000000e+000,,
1582152133.500,,4.000000e+002,3.799456e+000,2.413575e-004,0.000000e+000,4.444971e-006,0.000000e+000,2.413985e-004,0.000000e+000,1.055071e+000,0.000000e+000,9.996504e-001,3.000000e+000,8.632597e+001,2172,8,1,4,0,1,1,4.000000e+000,5,6.794930e-005,0.000000e+000,0,0.000000e+000,,
1582152257.420,,4.000000e+002,3.799729e+000,2.407290e-004,0.000000e+000,3.465998e-006,0.000000e+000,2.407539e-004,0.000000e+000,8.248835e-001,0.000000e+000,9.994152e-001,3.000000e+000,1.231932e+002,1522,10,1,4,0,0,1,4.000000e+000,5,6.794930e-005,0.000000e+000,0,0.000000e+000,,
